t,x,y
6817.4,1.09469e+07,-2.28762e+07
6827.5,1.09329e+07,-2.29088e+07
6837.6,1.09189e+07,-2.29413e+07
6847.7,1.09048e+07,-2.29738e+07
6857.8,1.08908e+07,-2.30061e+07
6867.9,1.08767e+07,-2.30385e+07
6878,1.08626e+07,-2.30707e+07
6888.1,1.08484e+07,-2.3103e+07
6898.2,1.08342e+07,-2.31351e+07
6908.3,1.082e+07,-2.31672e+07
6918.4,1.08058e+07,-2.31993e+07
6928.5,1.07916e+07,-2.32313e+07
6938.6,1.07773e+07,-2.32632e+07
6948.7,1.0763e+07,-2.32951e+07
6958.8,1.07487e+07,-2.33269e+07
6968.9,1.07343e+07,-2.33587e+07
6979,1.07199e+07,-2.33904e+07
6989.1,1.07055e+07,-2.34221e+07
6999.2,1.06911e+07,-2.34537e+07
7009.3,1.06766e+07,-2.34852e+07
7019.4,1.06621e+07,-2.35167e+07
7029.5,1.06476e+07,-2.35481e+07
7039.6,1.06331e+07,-2.35795e+07
7049.7,1.06185e+07,-2.36108e+07
7059.8,1.0604e+07,-2.36421e+07
7069.9,1.05894e+07,-2.36733e+07
7080,1.05747e+07,-2.37045e+07
7090.1,1.05601e+07,-2.37356e+07
7100.2,1.05454e+07,-2.37666e+07
7110.3,1.05307e+07,-2.37976e+07
7120.4,1.05159e+07,-2.38285e+07
7130.5,1.05012e+07,-2.38594e+07
7140.6,1.04864e+07,-2.38903e+07
7150.7,1.04716e+07,-2.3921e+07
7160.8,1.04568e+07,-2.39517e+07
7170.9,1.04419e+07,-2.39824e+07
7181,1.04271e+07,-2.4013e+07
7191.1,1.04122e+07,-2.40436e+07
7201.2,1.03972e+07,-2.40741e+07
7211.3,1.03823e+07,-2.41045e+07
7221.4,1.03673e+07,-2.41349e+07
7231.5,1.03523e+07,-2.41653e+07
7241.6,1.03373e+07,-2.41955e+07
7251.7,1.03223e+07,-2.42258e+07
7261.8,1.03072e+07,-2.42559e+07
7271.9,1.02921e+07,-2.42861e+07
7282,1.0277e+07,-2.43161e+07
7292.1,1.02619e+07,-2.43461e+07
7302.2,1.02468e+07,-2.43761e+07
7312.3,1.02316e+07,-2.4406e+07
7322.4,1.02164e+07,-2.44359e+07
7332.5,1.02012e+07,-2.44657e+07
7342.6,1.01859e+07,-2.44954e+07
7352.7,1.01707e+07,-2.45251e+07
7362.8,1.01554e+07,-2.45547e+07
7372.9,1.01401e+07,-2.45843e+07
7383,1.01247e+07,-2.46139e+07
7393.1,1.01094e+07,-2.46434e+07
7403.2,1.0094e+07,-2.46728e+07
7413.3,1.00786e+07,-2.47022e+07
7423.4,1.00632e+07,-2.47315e+07
7433.5,1.00478e+07,-2.47607e+07
7443.6,1.00323e+07,-2.479e+07
7453.7,1.00168e+07,-2.48191e+07
7463.8,1.00013e+07,-2.48482e+07
7473.9,9.98581e+06,-2.48773e+07
7484,9.97027e+06,-2.49063e+07
7494.1,9.9547e+06,-2.49353e+07
7504.2,9.93912e+06,-2.49642e+07
7514.3,9.92351e+06,-2.4993e+07
7524.4,9.90788e+06,-2.50218e+07
7534.5,9.89224e+06,-2.50505e+07
7544.6,9.87657e+06,-2.50792e+07
7554.7,9.86088e+06,-2.51079e+07
7564.8,9.84517e+06,-2.51365e+07
7574.9,9.82944e+06,-2.5165e+07
7585,9.81369e+06,-2.51935e+07
7595.1,9.79792e+06,-2.52219e+07
7605.2,9.78213e+06,-2.52503e+07
7615.3,9.76632e+06,-2.52786e+07
7625.4,9.75049e+06,-2.53069e+07
7635.5,9.73464e+06,-2.53351e+07
7645.6,9.71877e+06,-2.53633e+07
7655.7,9.70288e+06,-2.53914e+07
7665.8,9.68697e+06,-2.54195e+07
7675.9,9.67104e+06,-2.54475e+07
7686,9.65509e+06,-2.54755e+07
7696.1,9.63913e+06,-2.55034e+07
7706.2,9.62314e+06,-2.55313e+07
7716.3,9.60713e+06,-2.55591e+07
7726.4,9.59111e+06,-2.55869e+07
7736.5,9.57506e+06,-2.56146e+07
7746.6,9.559e+06,-2.56422e+07
7756.7,9.54292e+06,-2.56698e+07
7766.8,9.52681e+06,-2.56974e+07
7776.9,9.51069e+06,-2.57249e+07
7787,9.49456e+06,-2.57524e+07
7797.1,9.4784e+06,-2.57798e+07
7807.2,9.46222e+06,-2.58071e+07
7817.3,9.44603e+06,-2.58344e+07
7827.4,9.42981e+06,-2.58617e+07
7837.5,9.41358e+06,-2.58889e+07
7847.6,9.39733e+06,-2.59161e+07
7857.7,9.38106e+06,-2.59432e+07
7867.8,9.36478e+06,-2.59702e+07
7877.9,9.34847e+06,-2.59972e+07
7888,9.33215e+06,-2.60242e+07
7898.1,9.31581e+06,-2.60511e+07
7908.2,9.29945e+06,-2.60779e+07
7918.3,9.28308e+06,-2.61048e+07
7928.4,9.26668e+06,-2.61315e+07
7938.5,9.25027e+06,-2.61582e+07
7948.6,9.23384e+06,-2.61849e+07
7958.7,9.21739e+06,-2.62115e+07
7968.8,9.20093e+06,-2.6238e+07
7978.9,9.18445e+06,-2.62645e+07
7989,9.16795e+06,-2.6291e+07
7999.1,9.15143e+06,-2.63174e+07
8009.2,9.1349e+06,-2.63438e+07
8019.3,9.11835e+06,-2.63701e+07
8029.4,9.10178e+06,-2.63963e+07
8039.5,9.0852e+06,-2.64225e+07
8049.6,9.0686e+06,-2.64487e+07
8059.7,9.05198e+06,-2.64748e+07
8069.8,9.03534e+06,-2.65009e+07
8079.9,9.01869e+06,-2.65269e+07
8090,9.00202e+06,-2.65529e+07
8100.1,8.98534e+06,-2.65788e+07
8110.2,8.96863e+06,-2.66046e+07
8120.3,8.95192e+06,-2.66305e+07
8130.4,8.93518e+06,-2.66562e+07
8140.5,8.91843e+06,-2.66819e+07
8150.6,8.90166e+06,-2.67076e+07
8160.7,8.88488e+06,-2.67332e+07
8170.8,8.86808e+06,-2.67588e+07
8180.9,8.85126e+06,-2.67843e+07
8191,8.83443e+06,-2.68098e+07
8201.1,8.81758e+06,-2.68352e+07
8211.2,8.80072e+06,-2.68606e+07
8221.3,8.78384e+06,-2.6886e+07
8231.4,8.76695e+06,-2.69112e+07
8241.5,8.75004e+06,-2.69365e+07
8251.6,8.73311e+06,-2.69617e+07
8261.7,8.71617e+06,-2.69868e+07
8271.8,8.69921e+06,-2.70119e+07
8281.9,8.68224e+06,-2.70369e+07
8292,8.66525e+06,-2.70619e+07
8302.1,8.64824e+06,-2.70869e+07
8312.2,8.63122e+06,-2.71118e+07
8322.3,8.61419e+06,-2.71366e+07
8332.4,8.59714e+06,-2.71614e+07
8342.5,8.58007e+06,-2.71862e+07
8352.6,8.56299e+06,-2.72109e+07
8362.7,8.5459e+06,-2.72355e+07
8372.8,8.52879e+06,-2.72602e+07
8382.9,8.51166e+06,-2.72847e+07
8393,8.49452e+06,-2.73092e+07
8403.1,8.47737e+06,-2.73337e+07
8413.2,8.4602e+06,-2.73581e+07
8423.3,8.44302e+06,-2.73825e+07
8433.4,8.42582e+06,-2.74068e+07
8443.5,8.40861e+06,-2.74311e+07
8453.6,8.39138e+06,-2.74553e+07
8463.7,8.37414e+06,-2.74795e+07
8473.8,8.35688e+06,-2.75037e+07
8483.9,8.33961e+06,-2.75278e+07
8494,8.32233e+06,-2.75518e+07
8504.1,8.30503e+06,-2.75758e+07
8514.2,8.28771e+06,-2.75998e+07
8524.3,8.27039e+06,-2.76237e+07
8534.4,8.25305e+06,-2.76475e+07
8544.5,8.23569e+06,-2.76713e+07
8554.6,8.21832e+06,-2.76951e+07
8564.7,8.20094e+06,-2.77188e+07
8574.8,8.18354e+06,-2.77425e+07
8584.9,8.16613e+06,-2.77661e+07
8595,8.14871e+06,-2.77897e+07
8605.1,8.13127e+06,-2.78132e+07
8615.2,8.11382e+06,-2.78367e+07
8625.3,8.09635e+06,-2.78601e+07
8635.4,8.07888e+06,-2.78835e+07
8645.5,8.06138e+06,-2.79069e+07
8655.6,8.04388e+06,-2.79302e+07
8665.7,8.02636e+06,-2.79534e+07
8675.8,8.00883e+06,-2.79766e+07
8685.9,7.99128e+06,-2.79998e+07
8696,7.97373e+06,-2.80229e+07
8706.1,7.95616e+06,-2.8046e+07
8716.2,7.93857e+06,-2.8069e+07
8726.3,7.92097e+06,-2.8092e+07
8736.4,7.90336e+06,-2.81149e+07
8746.5,7.88574e+06,-2.81378e+07
8756.6,7.8681e+06,-2.81606e+07
8766.7,7.85046e+06,-2.81834e+07
8776.8,7.83279e+06,-2.82062e+07
8786.9,7.81512e+06,-2.82289e+07
8797,7.79743e+06,-2.82515e+07
8807.1,7.77973e+06,-2.82741e+07
8817.2,7.76202e+06,-2.82967e+07
8827.3,7.7443e+06,-2.83192e+07
8837.4,7.72656e+06,-2.83417e+07
8847.5,7.70881e+06,-2.83641e+07
8857.6,7.69105e+06,-2.83865e+07
8867.7,7.67328e+06,-2.84088e+07
8877.8,7.65549e+06,-2.84311e+07
8887.9,7.63769e+06,-2.84534e+07
8898,7.61988e+06,-2.84756e+07
8908.1,7.60206e+06,-2.84977e+07
8918.2,7.58422e+06,-2.85198e+07
8928.3,7.56638e+06,-2.85419e+07
8938.4,7.54852e+06,-2.85639e+07
8948.5,7.53065e+06,-2.85859e+07
8958.6,7.51277e+06,-2.86078e+07
8968.7,7.49487e+06,-2.86297e+07
8978.8,7.47697e+06,-2.86515e+07
8988.9,7.45905e+06,-2.86733e+07
8999,7.44112e+06,-2.86951e+07
9009.1,7.42318e+06,-2.87168e+07
9019.2,7.40523e+06,-2.87385e+07
9029.3,7.38726e+06,-2.87601e+07
9039.4,7.36929e+06,-2.87816e+07
9049.5,7.3513e+06,-2.88032e+07
9059.6,7.3333e+06,-2.88247e+07
9069.7,7.31529e+06,-2.88461e+07
9079.8,7.29727e+06,-2.88675e+07
9089.9,7.27924e+06,-2.88888e+07
9100,7.2612e+06,-2.89101e+07
9110.1,7.24314e+06,-2.89314e+07
9120.2,7.22508e+06,-2.89526e+07
9130.3,7.207e+06,-2.89738e+07
9140.4,7.18891e+06,-2.89949e+07
9150.5,7.17081e+06,-2.9016e+07
9160.6,7.1527e+06,-2.9037e+07
9170.7,7.13458e+06,-2.9058e+07
9180.8,7.11645e+06,-2.9079e+07
9190.9,7.09831e+06,-2.90999e+07
9201,7.08016e+06,-2.91208e+07
9211.1,7.06199e+06,-2.91416e+07
9221.2,7.04382e+06,-2.91623e+07
9231.3,7.02563e+06,-2.91831e+07
9241.4,7.00744e+06,-2.92038e+07
9251.5,6.98923e+06,-2.92244e+07
9261.6,6.97102e+06,-2.9245e+07
9271.7,6.95279e+06,-2.92656e+07
9281.8,6.93455e+06,-2.92861e+07
9291.9,6.91631e+06,-2.93065e+07
9302,6.89805e+06,-2.9327e+07
9312.1,6.87978e+06,-2.93473e+07
9322.2,6.8615e+06,-2.93677e+07
9332.3,6.84321e+06,-2.9388e+07
9342.4,6.82492e+06,-2.94082e+07
9352.5,6.80661e+06,-2.94284e+07
9362.6,6.78829e+06,-2.94486e+07
9372.7,6.76996e+06,-2.94687e+07
9382.8,6.75162e+06,-2.94888e+07
9392.9,6.73327e+06,-2.95088e+07
9403,6.71492e+06,-2.95288e+07
9413.1,6.69655e+06,-2.95488e+07
9423.2,6.67817e+06,-2.95687e+07
9433.3,6.65978e+06,-2.95885e+07
9443.4,6.64138e+06,-2.96083e+07
9453.5,6.62298e+06,-2.96281e+07
9463.6,6.60456e+06,-2.96479e+07
9473.7,6.58613e+06,-2.96675e+07
9483.8,6.5677e+06,-2.96872e+07
9493.9,6.54925e+06,-2.97068e+07
9504,6.5308e+06,-2.97263e+07
9514.1,6.51233e+06,-2.97459e+07
9524.2,6.49386e+06,-2.97653e+07
9534.3,6.47538e+06,-2.97848e+07
9544.4,6.45689e+06,-2.98042e+07
9554.5,6.43838e+06,-2.98235e+07
9564.6,6.41987e+06,-2.98428e+07
9574.7,6.40135e+06,-2.98621e+07
9584.8,6.38282e+06,-2.98813e+07
9594.9,6.36429e+06,-2.99005e+07
9605,6.34574e+06,-2.99196e+07
9615.1,6.32718e+06,-2.99387e+07
9625.2,6.30862e+06,-2.99577e+07
9635.3,6.29004e+06,-2.99767e+07
9645.4,6.27146e+06,-2.99957e+07
9655.5,6.25287e+06,-3.00146e+07
9665.6,6.23427e+06,-3.00335e+07
9675.7,6.21566e+06,-3.00523e+07
9685.8,6.19704e+06,-3.00711e+07
9695.9,6.17841e+06,-3.00899e+07
9706,6.15978e+06,-3.01086e+07
9716.1,6.14113e+06,-3.01272e+07
9726.2,6.12248e+06,-3.01459e+07
9736.3,6.10382e+06,-3.01645e+07
9746.4,6.08515e+06,-3.0183e+07
9756.5,6.06647e+06,-3.02015e+07
9766.6,6.04779e+06,-3.02199e+07
9776.7,6.02909e+06,-3.02384e+07
9786.8,6.01039e+06,-3.02567e+07
9796.9,5.99167e+06,-3.02751e+07
9807,5.97295e+06,-3.02934e+07
9817.1,5.95423e+06,-3.03116e+07
9827.2,5.93549e+06,-3.03298e+07
9837.3,5.91674e+06,-3.0348e+07
9847.4,5.89799e+06,-3.03661e+07
9857.5,5.87923e+06,-3.03842e+07
9867.6,5.86046e+06,-3.04022e+07
9877.7,5.84168e+06,-3.04202e+07
9887.8,5.8229e+06,-3.04382e+07
9897.9,5.80411e+06,-3.04561e+07
9908,5.78531e+06,-3.04739e+07
9918.1,5.7665e+06,-3.04918e+07
9928.2,5.74768e+06,-3.05096e+07
9938.3,5.72886e+06,-3.05273e+07
9948.4,5.71002e+06,-3.0545e+07
9958.5,5.69118e+06,-3.05627e+07
9968.6,5.67234e+06,-3.05803e+07
9978.7,5.65348e+06,-3.05979e+07
9988.8,5.63462e+06,-3.06154e+07
9998.9,5.61575e+06,-3.06329e+07
10009,5.59687e+06,-3.06504e+07
10019.1,5.57798e+06,-3.06678e+07
10029.2,5.55909e+06,-3.06852e+07
10039.3,5.54019e+06,-3.07025e+07
10049.4,5.52128e+06,-3.07198e+07
10059.5,5.50237e+06,-3.0737e+07
10069.6,5.48344e+06,-3.07543e+07
10079.7,5.46451e+06,-3.07714e+07
10089.8,5.44558e+06,-3.07886e+07
10099.9,5.42663e+06,-3.08056e+07
10110,5.40768e+06,-3.08227e+07
10120.1,5.38872e+06,-3.08397e+07
10130.2,5.36975e+06,-3.08567e+07
10140.3,5.35078e+06,-3.08736e+07
10150.4,5.3318e+06,-3.08905e+07
10160.5,5.31281e+06,-3.09073e+07
10170.6,5.29382e+06,-3.09241e+07
10180.7,5.27482e+06,-3.09409e+07
10190.8,5.25581e+06,-3.09576e+07
10200.9,5.23679e+06,-3.09743e+07
10211,5.21777e+06,-3.09909e+07
10221.1,5.19874e+06,-3.10075e+07
10231.2,5.17971e+06,-3.10241e+07
10241.3,5.16067e+06,-3.10406e+07
10251.4,5.14162e+06,-3.10571e+07
10261.5,5.12256e+06,-3.10735e+07
10271.6,5.1035e+06,-3.10899e+07
10281.7,5.08443e+06,-3.11063e+07
10291.8,5.06535e+06,-3.11226e+07
10301.9,5.04627e+06,-3.11389e+07
10312,5.02718e+06,-3.11551e+07
10322.1,5.00809e+06,-3.11713e+07
10332.2,4.98898e+06,-3.11874e+07
10342.3,4.96988e+06,-3.12036e+07
10352.4,4.95076e+06,-3.12196e+07
10362.5,4.93164e+06,-3.12357e+07
10372.6,4.91251e+06,-3.12517e+07
10382.7,4.89338e+06,-3.12676e+07
10392.8,4.87424e+06,-3.12835e+07
10402.9,4.85509e+06,-3.12994e+07
10413,4.83594e+06,-3.13152e+07
10423.1,4.81678e+06,-3.1331e+07
10433.2,4.79762e+06,-3.13468e+07
10443.3,4.77845e+06,-3.13625e+07
10453.4,4.75927e+06,-3.13782e+07
10463.5,4.74009e+06,-3.13938e+07
10473.6,4.7209e+06,-3.14094e+07
10483.7,4.7017e+06,-3.14249e+07
10493.8,4.6825e+06,-3.14405e+07
10503.9,4.66329e+06,-3.14559e+07
10514,4.64408e+06,-3.14714e+07
10524.1,4.62486e+06,-3.14868e+07
10534.2,4.60564e+06,-3.15021e+07
10544.3,4.58641e+06,-3.15174e+07
10554.4,4.56717e+06,-3.15327e+07
10564.5,4.54793e+06,-3.15479e+07
10574.6,4.52868e+06,-3.15631e+07
10584.7,4.50943e+06,-3.15783e+07
10594.8,4.49017e+06,-3.15934e+07
10604.9,4.47091e+06,-3.16085e+07
10615,4.45164e+06,-3.16235e+07
10625.1,4.43236e+06,-3.16385e+07
10635.2,4.41308e+06,-3.16535e+07
10645.3,4.39379e+06,-3.16684e+07
10655.4,4.3745e+06,-3.16833e+07
10665.5,4.3552e+06,-3.16981e+07
10675.6,4.3359e+06,-3.17129e+07
10685.7,4.31659e+06,-3.17277e+07
10695.8,4.29728e+06,-3.17424e+07
10705.9,4.27796e+06,-3.17571e+07
10716,4.25863e+06,-3.17717e+07
10726.1,4.2393e+06,-3.17863e+07
10736.2,4.21997e+06,-3.18009e+07
10746.3,4.20063e+06,-3.18154e+07
10756.4,4.18128e+06,-3.18299e+07
10766.5,4.16193e+06,-3.18444e+07
10776.6,4.14258e+06,-3.18588e+07
10786.7,4.12322e+06,-3.18731e+07
10796.8,4.10385e+06,-3.18875e+07
10806.9,4.08448e+06,-3.19018e+07
10817,4.06511e+06,-3.1916e+07
10827.1,4.04573e+06,-3.19302e+07
10837.2,4.02634e+06,-3.19444e+07
10847.3,4.00695e+06,-3.19586e+07
10857.4,3.98756e+06,-3.19726e+07
10867.5,3.96816e+06,-3.19867e+07
10877.6,3.94875e+06,-3.20007e+07
10887.7,3.92934e+06,-3.20147e+07
10897.8,3.90993e+06,-3.20287e+07
10907.9,3.89051e+06,-3.20426e+07
10918,3.87108e+06,-3.20564e+07
10928.1,3.85165e+06,-3.20702e+07
10938.2,3.83222e+06,-3.2084e+07
10948.3,3.81278e+06,-3.20978e+07
10958.4,3.79334e+06,-3.21115e+07
10968.5,3.77389e+06,-3.21252e+07
10978.6,3.75444e+06,-3.21388e+07
10988.7,3.73499e+06,-3.21524e+07
10998.8,3.71553e+06,-3.21659e+07
11008.9,3.69606e+06,-3.21795e+07
11019,3.67659e+06,-3.21929e+07
11029.1,3.65712e+06,-3.22064e+07
11039.2,3.63764e+06,-3.22198e+07
11049.3,3.61816e+06,-3.22331e+07
11059.4,3.59867e+06,-3.22465e+07
11069.5,3.57918e+06,-3.22598e+07
11079.6,3.55968e+06,-3.2273e+07
11089.7,3.54019e+06,-3.22862e+07
11099.8,3.52068e+06,-3.22994e+07
11109.9,3.50117e+06,-3.23125e+07
11120,3.48166e+06,-3.23256e+07
11130.1,3.46215e+06,-3.23387e+07
11140.2,3.44263e+06,-3.23517e+07
11150.3,3.4231e+06,-3.23647e+07
11160.4,3.40357e+06,-3.23776e+07
11170.5,3.38404e+06,-3.23905e+07
11180.6,3.3645e+06,-3.24034e+07
11190.7,3.34496e+06,-3.24162e+07
11200.8,3.32542e+06,-3.2429e+07
11210.9,3.30587e+06,-3.24418e+07
11221,3.28632e+06,-3.24545e+07
11231.1,3.26676e+06,-3.24671e+07
11241.2,3.2472e+06,-3.24798e+07
11251.3,3.22764e+06,-3.24924e+07
11261.4,3.20807e+06,-3.25049e+07
11271.5,3.1885e+06,-3.25175e+07
11281.6,3.16893e+06,-3.253e+07
11291.7,3.14935e+06,-3.25424e+07
11301.8,3.12977e+06,-3.25548e+07
11311.9,3.11018e+06,-3.25672e+07
11322,3.09059e+06,-3.25795e+07
11332.1,3.071e+06,-3.25918e+07
11342.2,3.0514e+06,-3.26041e+07
11352.3,3.0318e+06,-3.26163e+07
11362.4,3.0122e+06,-3.26285e+07
11372.5,2.99259e+06,-3.26406e+07
11382.6,2.97298e+06,-3.26527e+07
11392.7,2.95337e+06,-3.26648e+07
11402.8,2.93375e+06,-3.26768e+07
11412.9,2.91413e+06,-3.26888e+07
11423,2.89451e+06,-3.27008e+07
11433.1,2.87488e+06,-3.27127e+07
11443.2,2.85525e+06,-3.27246e+07
11453.3,2.83561e+06,-3.27364e+07
11463.4,2.81598e+06,-3.27482e+07
11473.5,2.79634e+06,-3.276e+07
11483.6,2.77669e+06,-3.27717e+07
11493.7,2.75705e+06,-3.27834e+07
11503.8,2.7374e+06,-3.27951e+07
11513.9,2.71774e+06,-3.28067e+07
11524,2.69809e+06,-3.28183e+07
11534.1,2.67843e+06,-3.28298e+07
11544.2,2.65877e+06,-3.28414e+07
11554.3,2.6391e+06,-3.28528e+07
11564.4,2.61943e+06,-3.28643e+07
11574.5,2.59976e+06,-3.28757e+07
11584.6,2.58009e+06,-3.2887e+07
11594.7,2.56041e+06,-3.28983e+07
11604.8,2.54073e+06,-3.29096e+07
11614.9,2.52105e+06,-3.29209e+07
11625,2.50136e+06,-3.29321e+07
11635.1,2.48167e+06,-3.29432e+07
11645.2,2.46198e+06,-3.29544e+07
11655.3,2.44229e+06,-3.29655e+07
11665.4,2.42259e+06,-3.29765e+07
11675.5,2.40289e+06,-3.29876e+07
11685.6,2.38319e+06,-3.29986e+07
11695.7,2.36348e+06,-3.30095e+07
11705.8,2.34378e+06,-3.30204e+07
11715.9,2.32407e+06,-3.30313e+07
11726,2.30435e+06,-3.30421e+07
11736.1,2.28464e+06,-3.30529e+07
11746.2,2.26492e+06,-3.30637e+07
11756.3,2.2452e+06,-3.30744e+07
11766.4,2.22548e+06,-3.30851e+07
11776.5,2.20575e+06,-3.30958e+07
11786.6,2.18602e+06,-3.31064e+07
11796.7,2.16629e+06,-3.3117e+07
11806.8,2.14656e+06,-3.31275e+07
11816.9,2.12682e+06,-3.3138e+07
11827,2.10709e+06,-3.31485e+07
11837.1,2.08735e+06,-3.31589e+07
11847.2,2.0676e+06,-3.31693e+07
11857.3,2.04786e+06,-3.31797e+07
11867.4,2.02811e+06,-3.319e+07
11877.5,2.00836e+06,-3.32003e+07
11887.6,1.98861e+06,-3.32105e+07
11897.7,1.96886e+06,-3.32208e+07
11907.8,1.9491e+06,-3.32309e+07
11917.9,1.92935e+06,-3.32411e+07
11928,1.90959e+06,-3.32512e+07
11938.1,1.88982e+06,-3.32612e+07
11948.2,1.87006e+06,-3.32713e+07
11958.3,1.85029e+06,-3.32813e+07
11968.4,1.83053e+06,-3.32912e+07
11978.5,1.81076e+06,-3.33011e+07
11988.6,1.79098e+06,-3.3311e+07
11998.7,1.77121e+06,-3.33209e+07
12008.8,1.75143e+06,-3.33307e+07
12018.9,1.73166e+06,-3.33405e+07
12029,1.71188e+06,-3.33502e+07
12039.1,1.69209e+06,-3.33599e+07
12049.2,1.67231e+06,-3.33696e+07
12059.3,1.65253e+06,-3.33792e+07
12069.4,1.63274e+06,-3.33888e+07
12079.5,1.61295e+06,-3.33983e+07
12089.6,1.59316e+06,-3.34079e+07
12099.7,1.57337e+06,-3.34173e+07
12109.8,1.55357e+06,-3.34268e+07
12119.9,1.53378e+06,-3.34362e+07
12130,1.51398e+06,-3.34456e+07
12140.1,1.49418e+06,-3.34549e+07
12150.2,1.47438e+06,-3.34642e+07
12160.3,1.45458e+06,-3.34735e+07
12170.4,1.43477e+06,-3.34827e+07
12180.5,1.41497e+06,-3.34919e+07
12190.6,1.39516e+06,-3.35011e+07
12200.7,1.37535e+06,-3.35102e+07
12210.8,1.35554e+06,-3.35193e+07
12220.9,1.33573e+06,-3.35283e+07
12231,1.31592e+06,-3.35373e+07
12241.1,1.2961e+06,-3.35463e+07
12251.2,1.27629e+06,-3.35553e+07
12261.3,1.25647e+06,-3.35642e+07
12271.4,1.23665e+06,-3.3573e+07
12281.5,1.21683e+06,-3.35819e+07
12291.6,1.19701e+06,-3.35907e+07
12301.7,1.17719e+06,-3.35994e+07
12311.8,1.15737e+06,-3.36082e+07
12321.9,1.13754e+06,-3.36168e+07
12332,1.11772e+06,-3.36255e+07
12342.1,1.09789e+06,-3.36341e+07
12352.2,1.07806e+06,-3.36427e+07
12362.3,1.05823e+06,-3.36512e+07
12372.4,1.0384e+06,-3.36597e+07
12382.5,1.01857e+06,-3.36682e+07
12392.6,998735,-3.36767e+07
12402.7,978901,-3.36851e+07
12412.8,959066,-3.36934e+07
12422.9,939231,-3.37018e+07
12433,919394,-3.37101e+07
12443.1,899556,-3.37183e+07
12453.2,879717,-3.37265e+07
12463.3,859877,-3.37347e+07
12473.4,840036,-3.37429e+07
12483.5,820195,-3.3751e+07
12493.6,800352,-3.37591e+07
12503.7,780509,-3.37671e+07
12513.8,760665,-3.37751e+07
12523.9,740820,-3.37831e+07
12534,720974,-3.3791e+07
12544.1,701128,-3.37989e+07
12554.2,681280,-3.38068e+07
12564.3,661432,-3.38146e+07
12574.4,641584,-3.38224e+07
12584.5,621734,-3.38302e+07
12594.6,601884,-3.38379e+07
12604.7,582034,-3.38456e+07
12614.8,562183,-3.38533e+07
12624.9,542331,-3.38609e+07
12635,522478,-3.38685e+07
12645.1,502626,-3.3876e+07
12655.2,482772,-3.38835e+07
12665.3,462918,-3.3891e+07
12675.4,443064,-3.38985e+07
12685.5,423209,-3.39059e+07
12695.6,403354,-3.39132e+07
12705.7,383498,-3.39206e+07
12715.8,363642,-3.39279e+07
12725.9,343785,-3.39351e+07
12736,323928,-3.39424e+07
12746.1,304071,-3.39496e+07
12756.2,284214,-3.39567e+07
12766.3,264356,-3.39638e+07
12776.4,244498,-3.39709e+07
12786.5,224639,-3.3978e+07
12796.6,204781,-3.3985e+07
12806.7,184922,-3.3992e+07
12816.8,165063,-3.39989e+07
12826.9,145204,-3.40058e+07
12837,125344,-3.40127e+07
12847.1,105485,-3.40196e+07
12857.2,85625.4,-3.40264e+07
12867.3,65765.8,-3.40331e+07
12877.4,45906.1,-3.40399e+07
12887.5,26046.3,-3.40466e+07
12897.6,6186.56,-3.40532e+07
12907.7,-13673.2,-3.40599e+07
12917.8,-33533,-3.40665e+07
12927.9,-53392.7,-3.4073e+07
12938,-73252.4,-3.40796e+07
12948.1,-93112,-3.40861e+07
12958.2,-112972,-3.40925e+07
12968.3,-132831,-3.40989e+07
12978.4,-152690,-3.41053e+07
12988.5,-172549,-3.41117e+07
12998.6,-192408,-3.4118e+07
13008.7,-212267,-3.41243e+07
13018.8,-232125,-3.41305e+07
13028.9,-251984,-3.41367e+07
13039,-271842,-3.41429e+07
13049.1,-291700,-3.41491e+07
13059.2,-311557,-3.41552e+07
13069.3,-331414,-3.41612e+07
13079.4,-351271,-3.41673e+07
13089.5,-371127,-3.41733e+07
13099.6,-390983,-3.41792e+07
13109.7,-410839,-3.41852e+07
13119.8,-430694,-3.41911e+07
13129.9,-450549,-3.41969e+07
13140,-470403,-3.42028e+07
13150.1,-490257,-3.42086e+07
13160.2,-510111,-3.42143e+07
13170.3,-529963,-3.422e+07
13180.4,-549816,-3.42257e+07
13190.5,-569668,-3.42314e+07
13200.6,-589519,-3.4237e+07
13210.7,-609369,-3.42426e+07
13220.8,-629219,-3.42481e+07
13230.9,-649069,-3.42537e+07
13241,-668917,-3.42591e+07
13251.1,-688765,-3.42646e+07
13261.2,-708612,-3.427e+07
13271.3,-728459,-3.42754e+07
13281.4,-748305,-3.42807e+07
13291.5,-768150,-3.4286e+07
13301.6,-787994,-3.42913e+07
13311.7,-807838,-3.42966e+07
13321.8,-827681,-3.43018e+07
13331.9,-847522,-3.43069e+07
13342,-867363,-3.43121e+07
13352.1,-887204,-3.43172e+07
13362.2,-907043,-3.43222e+07
13372.3,-926881,-3.43273e+07
13382.4,-946719,-3.43323e+07
13392.5,-966555,-3.43372e+07
13402.6,-986391,-3.43422e+07
13412.7,-1.00623e+06,-3.43471e+07
13422.8,-1.02606e+06,-3.43519e+07
13432.9,-1.04589e+06,-3.43567e+07
13443,-1.06572e+06,-3.43615e+07
13453.1,-1.08555e+06,-3.43663e+07
13463.2,-1.10538e+06,-3.4371e+07
13473.3,-1.12521e+06,-3.43757e+07
13483.4,-1.14504e+06,-3.43804e+07
13493.5,-1.16486e+06,-3.4385e+07
